ev_id,station_id,arrival_time,departure_deadline,battery_capacity_kWh,initial_soc,target_soc,max_charging_power_kW,energy_required_kWh,minimum_charging_time_h,flexibility_buffer_h,scenario
EV_f80468ba,ST010,2025-04-01 01:50:16,2025-04-01 06:45:49,43.31,13.51,88.97,7,32.68,4.67,0.26,tight_deadline
EV_1f737c83,ST013,2025-04-01 01:51:17,2025-04-01 05:59:10,63.34,30.06,94.86,11,41.04,3.73,0.4,tight_deadline
EV_581e7b3e,ST012,2025-04-01 01:51:22,2025-04-01 05:19:30,55.42,15.65,83.84,11,37.8,3.44,0.03,tight_deadline
EV_933a51d5,ST009,2025-04-01 01:53:32,2025-04-01 04:37:48,46.75,23.78,84.24,11,28.26,2.57,0.17,tight_deadline
EV_a918afc7,ST017,2025-04-01 02:04:16,2025-04-01 04:29:48,56.77,46.35,89.36,11,24.42,2.22,0.21,tight_deadline
EV_7b50fdf4,ST017,2025-04-01 02:04:56,2025-04-01 07:32:10,76.69,22.43,97.28,11,57.41,5.22,0.23,tight_deadline
EV_49c94392,ST003,2025-04-01 02:06:12,2025-04-01 05:29:57,36.7,24.3,84.75,7,22.19,3.17,0.23,tight_deadline
EV_b3408dc9,ST003,2025-04-01 02:07:52,2025-04-01 04:16:53,58.99,23.12,97.55,22,43.91,2.0,0.15,tight_deadline
EV_e5e419b6,ST019,2025-04-01 02:14:35,2025-04-01 06:34:20,83.69,49.5,85.71,7,30.3,4.33,0.0,tight_deadline
EV_23f0dd4b,ST011,2025-04-01 02:15:33,2025-04-01 06:42:55,72.65,32.69,97.85,11,47.34,4.3,0.15,tight_deadline
EV_d5bc663e,ST018,2025-04-01 02:16:28,2025-04-01 06:13:02,64.13,31.82,91.98,11,38.58,3.51,0.44,tight_deadline
EV_a01a05f0,ST016,2025-04-01 02:16:58,2025-04-01 10:15:03,86.23,37.7,98.46,7,52.39,7.48,0.48,tight_deadline
EV_7ff21800,ST011,2025-04-01 02:19:49,2025-04-01 04:12:14,65.92,37.86,97.23,22,39.14,1.78,0.09,tight_deadline
EV_76493263,ST019,2025-04-01 02:30:13,2025-04-01 07:18:55,94.07,50.36,83.04,7,30.74,4.39,0.42,tight_deadline
EV_1d2040cb,ST015,2025-04-01 02:31:24,2025-04-01 10:08:37,71.62,27.99,99.52,7,51.23,7.32,0.3,tight_deadline
EV_4b1db528,ST010,2025-04-01 02:31:32,2025-04-01 04:47:23,37.13,26.5,89.62,11,23.44,2.13,0.13,tight_deadline
EV_1eb554b8,ST018,2025-04-01 02:33:00,2025-04-01 04:33:37,34.19,19.67,82.17,11,21.37,1.94,0.07,tight_deadline
EV_09c62701,ST010,2025-04-01 02:34:18,2025-04-01 03:45:08,36.34,55.09,80.49,11,9.23,0.84,0.34,tight_deadline
EV_9b4d4d0e,ST009,2025-04-01 02:37:40,2025-04-01 06:17:05,39.86,30.07,86.64,7,22.55,3.22,0.44,tight_deadline
EV_43e15888,ST012,2025-04-01 02:38:44,2025-04-01 06:50:15,60.28,22.09,98.41,11,46.0,4.18,0.01,tight_deadline
EV_f0989475,ST011,2025-04-01 02:39:12,2025-04-01 03:03:42,37.58,49.59,93.28,50,16.42,0.33,0.08,tight_deadline
EV_cf3e848e,ST007,2025-04-01 02:41:24,2025-04-01 05:51:40,33.93,31.18,90.36,7,20.08,2.87,0.3,tight_deadline
EV_bf22af8f,ST019,2025-04-01 02:41:56,2025-04-01 05:08:02,38.99,50.21,86.13,7,14.0,2.0,0.43,tight_deadline
EV_7b6379af,ST018,2025-04-01 02:43:27,2025-04-01 06:59:23,82.05,54.12,88.66,7,28.35,4.05,0.22,tight_deadline
EV_109d68bb,ST007,2025-04-01 02:45:26,2025-04-01 06:19:31,94.39,49.44,90.0,11,38.28,3.48,0.09,tight_deadline
EV_5a3ebbee,ST018,2025-04-01 02:46:58,2025-04-01 06:06:25,71.63,10.35,99.71,22,64.01,2.91,0.41,tight_deadline
EV_d1d29451,ST008,2025-04-01 02:49:37,2025-04-01 07:15:37,40.75,18.55,90.84,7,29.46,4.21,0.23,tight_deadline
EV_727a7a7f,ST003,2025-04-01 02:55:34,2025-04-01 05:34:40,33.26,37.08,84.62,7,15.81,2.26,0.39,tight_deadline
EV_24ed33af,ST011,2025-04-01 02:58:46,2025-04-01 05:52:04,31.34,36.68,92.62,7,17.53,2.5,0.38,tight_deadline
EV_a86dff9c,ST016,2025-04-01 03:00:37,2025-04-01 08:34:58,93.26,17.54,82.26,11,60.36,5.49,0.09,tight_deadline
EV_2aa5b4c0,ST003,2025-04-01 03:05:12,2025-04-01 08:26:54,55.72,38.19,99.29,7,34.04,4.86,0.5,tight_deadline
EV_887ebd64,ST007,2025-04-01 03:05:35,2025-04-01 04:16:10,40.87,41.37,92.5,22,20.9,0.95,0.23,tight_deadline
EV_52f57f94,ST014,2025-04-01 03:05:46,2025-04-01 04:14:48,57.05,45.45,80.14,22,19.79,0.9,0.25,tight_deadline
EV_e0cd95ff,ST014,2025-04-01 03:07:59,2025-04-01 06:38:21,33.49,26.44,95.66,7,23.18,3.31,0.19,tight_deadline
EV_1aa5172d,ST020,2025-04-01 03:14:53,2025-04-01 07:20:09,63.79,37.46,81.83,7,28.3,4.04,0.04,tight_deadline
EV_0aaf9313,ST005,2025-04-01 03:19:41,2025-04-01 04:37:24,83.33,48.64,81.32,22,27.24,1.24,0.06,tight_deadline
EV_c0f520b3,ST013,2025-04-01 03:21:52,2025-04-01 07:35:24,39.91,21.9,91.93,7,27.95,3.99,0.23,tight_deadline
EV_91a067d4,ST010,2025-04-01 03:29:33,2025-04-01 06:29:39,74.81,59.89,86.43,7,19.85,2.84,0.17,tight_deadline
EV_017813c6,ST017,2025-04-01 03:32:37,2025-04-01 05:31:01,34.52,42.43,93.17,11,17.52,1.59,0.38,tight_deadline
EV_c37695be,ST005,2025-04-01 03:38:27,2025-04-01 05:57:33,37.33,49.85,85.95,7,13.47,1.92,0.39,tight_deadline
EV_e14ca6c7,ST005,2025-04-01 03:39:55,2025-04-01 06:04:49,40.48,59.02,97.78,7,15.69,2.24,0.17,tight_deadline
EV_2f053bae,ST007,2025-04-01 03:43:12,2025-04-01 05:15:12,94.83,10.28,88.65,50,74.31,1.49,0.05,tight_deadline
EV_58dcd0f4,ST015,2025-04-01 03:43:14,2025-04-01 10:53:29,84.36,33.09,92.16,7,49.82,7.12,0.05,tight_deadline
EV_0b49f682,ST016,2025-04-01 03:43:39,2025-04-01 05:48:58,97.76,52.99,98.07,22,44.07,2.0,0.09,tight_deadline
EV_d69efa79,ST014,2025-04-01 03:50:20,2025-04-01 11:00:49,82.0,39.05,97.53,7,47.96,6.85,0.32,tight_deadline
EV_ff6dc81d,ST019,2025-04-01 03:52:14,2025-04-01 08:41:49,47.94,19.92,88.22,7,32.75,4.68,0.15,tight_deadline
EV_ec3d6a7b,ST007,2025-04-01 03:55:11,2025-04-01 05:32:36,54.82,30.59,91.51,22,33.4,1.52,0.11,tight_deadline
EV_3bdfd569,ST015,2025-04-01 03:55:49,2025-04-01 10:34:31,82.0,28.7,81.38,7,43.2,6.17,0.47,tight_deadline
EV_a59e4f59,ST003,2025-04-01 04:00:11,2025-04-01 05:34:53,47.09,30.02,81.91,22,24.43,1.11,0.47,tight_deadline
EV_330b5e03,ST015,2025-04-01 04:03:12,2025-04-01 12:14:47,85.7,31.88,98.1,7,56.74,8.11,0.09,tight_deadline
EV_1d55dd1c,ST014,2025-04-01 04:04:09,2025-04-01 08:48:19,84.29,57.16,96.21,7,32.92,4.7,0.03,tight_deadline
EV_d8368a7a,ST020,2025-04-01 04:07:50,2025-04-01 09:59:53,96.61,39.79,81.68,7,40.47,5.78,0.09,tight_deadline
EV_2bcc1288,ST002,2025-04-01 04:07:55,2025-04-01 05:03:00,64.23,28.07,86.0,50,37.21,0.74,0.17,tight_deadline
EV_2758b734,ST019,2025-04-01 04:24:53,2025-04-01 05:40:39,62.65,38.48,81.38,22,26.88,1.22,0.04,tight_deadline
EV_f4953675,ST020,2025-04-01 04:25:42,2025-04-01 06:55:48,75.94,51.27,86.8,11,26.98,2.45,0.05,tight_deadline
EV_67b7eb6f,ST020,2025-04-01 04:27:43,2025-04-01 08:07:57,34.03,25.9,94.92,7,23.48,3.35,0.32,tight_deadline
EV_181d7e77,ST007,2025-04-01 04:28:19,2025-04-01 11:46:48,97.91,41.01,91.71,7,49.63,7.09,0.22,tight_deadline
EV_b44fb699,ST014,2025-04-01 04:28:43,2025-04-01 05:41:27,53.23,17.29,95.09,50,41.42,0.83,0.38,tight_deadline
EV_d8c57548,ST006,2025-04-01 04:29:10,2025-04-01 07:00:30,81.09,17.33,82.85,22,53.13,2.41,0.11,tight_deadline
EV_bd99cbee,ST001,2025-04-01 04:29:27,2025-04-01 11:51:50,97.51,34.45,86.49,7,50.74,7.25,0.12,tight_deadline
EV_4bb2669b,ST014,2025-04-01 04:30:21,2025-04-01 14:27:26,83.53,12.58,94.37,7,68.31,9.76,0.19,tight_deadline
EV_f0965fd3,ST018,2025-04-01 04:31:01,2025-04-01 07:37:16,99.39,52.8,86.07,11,33.07,3.01,0.1,tight_deadline
EV_53045732,ST006,2025-04-01 04:38:27,2025-04-01 06:14:34,44.24,44.06,81.44,11,16.54,1.5,0.1,tight_deadline
EV_7208159a,ST011,2025-04-01 04:41:02,2025-04-01 05:23:19,36.34,43.35,96.91,50,19.46,0.39,0.32,tight_deadline
EV_312a4ed5,ST001,2025-04-01 04:41:03,2025-04-01 05:50:55,52.39,41.13,87.52,22,24.31,1.1,0.06,tight_deadline
EV_24728b72,ST008,2025-04-01 04:51:43,2025-04-01 09:38:34,82.27,42.32,82.99,7,33.46,4.78,0.0,tight_deadline
EV_6c5386df,ST009,2025-04-01 04:58:12,2025-04-01 11:15:08,89.76,41.3,88.99,7,42.81,6.12,0.17,tight_deadline
EV_480f7129,ST007,2025-04-01 05:01:00,2025-04-01 08:08:48,85.91,55.59,90.01,11,29.57,2.69,0.44,tight_deadline
EV_8daf7ddb,ST018,2025-04-01 05:01:13,2025-04-01 09:42:39,38.16,11.8,94.94,7,31.73,4.53,0.16,tight_deadline
EV_b348e537,ST020,2025-04-01 05:04:36,2025-04-01 06:04:07,86.37,56.86,82.13,22,21.82,0.99,0.0,tight_deadline
EV_a28b36bb,ST009,2025-04-01 05:08:18,2025-04-01 09:39:51,73.12,42.14,81.36,7,28.68,4.1,0.43,tight_deadline
EV_52665aea,ST020,2025-04-01 05:13:15,2025-04-01 06:14:00,53.21,21.61,81.75,50,32.01,0.64,0.37,tight_deadline
EV_409328e3,ST006,2025-04-01 05:16:20,2025-04-01 06:57:26,35.38,38.53,89.48,11,18.03,1.64,0.05,tight_deadline
EV_975cc658,ST008,2025-04-01 05:23:51,2025-04-01 09:11:33,53.2,42.77,89.32,7,24.77,3.54,0.26,tight_deadline
EV_0edecc69,ST011,2025-04-01 05:26:28,2025-04-01 10:23:58,97.05,43.25,95.88,11,51.07,4.64,0.32,tight_deadline
EV_02870ed3,ST014,2025-04-01 05:26:48,2025-04-01 08:03:42,96.15,42.56,97.06,22,52.4,2.38,0.23,tight_deadline
EV_73c727bb,ST019,2025-04-01 05:36:29,2025-04-01 12:06:54,58.87,22.84,99.91,7,45.37,6.48,0.03,tight_deadline
EV_b7887039,ST007,2025-04-01 05:38:28,2025-04-01 08:18:57,63.8,44.71,90.2,11,29.02,2.64,0.04,tight_deadline
EV_14edc89e,ST002,2025-04-01 05:39:36,2025-04-01 14:57:01,82.97,13.14,89.62,7,63.46,9.07,0.22,tight_deadline
EV_3fa5452d,ST020,2025-04-01 05:40:17,2025-04-01 07:58:01,76.21,25.84,84.33,22,44.58,2.03,0.27,tight_deadline
EV_618a2c1b,ST002,2025-04-01 05:41:35,2025-04-01 10:12:02,85.32,34.31,92.25,11,49.43,4.49,0.01,tight_deadline
EV_92a7f546,ST019,2025-04-01 05:47:06,2025-04-01 07:46:06,78.22,47.42,89.48,22,32.9,1.5,0.49,tight_deadline
EV_ad13b727,ST005,2025-04-01 05:49:34,2025-04-01 06:43:29,69.74,26.87,83.03,50,39.17,0.78,0.12,tight_deadline
EV_bce1ddc0,ST009,2025-04-01 05:55:45,2025-04-01 08:40:14,78.02,34.79,98.78,22,49.93,2.27,0.47,tight_deadline
EV_d0ef23db,ST016,2025-04-01 06:00:02,2025-04-01 06:31:58,30.7,57.87,86.56,22,8.81,0.4,0.13,tight_deadline
EV_0acf84b6,ST017,2025-04-01 06:01:53,2025-04-01 08:54:44,69.58,43.31,88.71,11,31.59,2.87,0.01,tight_deadline
EV_3761ff5b,ST017,2025-04-01 06:02:48,2025-04-01 07:59:31,57.08,56.22,91.83,11,20.33,1.85,0.1,tight_deadline
EV_6fef992b,ST001,2025-04-01 06:03:47,2025-04-01 09:35:40,84.95,17.26,99.57,22,69.93,3.18,0.35,tight_deadline
EV_f42a32b4,ST015,2025-04-01 06:06:57,2025-04-01 08:29:42,47.81,51.46,97.77,11,22.14,2.01,0.37,tight_deadline
EV_c024a228,ST014,2025-04-01 06:07:16,2025-04-01 09:32:37,42.03,28.83,83.45,7,22.96,3.28,0.14,tight_deadline
EV_01c83909,ST007,2025-04-01 06:07:53,2025-04-01 07:38:34,60.8,57.42,82.66,11,15.35,1.4,0.12,tight_deadline
EV_30ab9659,ST014,2025-04-01 06:08:58,2025-04-01 09:11:49,33.32,28.51,85.36,7,18.94,2.71,0.34,tight_deadline
EV_50c48482,ST002,2025-04-01 06:13:13,2025-04-01 17:05:51,89.98,13.28,95.01,7,73.54,10.51,0.37,tight_deadline
EV_2b269e3b,ST018,2025-04-01 06:15:58,2025-04-01 16:19:58,85.69,15.08,96.1,7,69.43,9.92,0.15,tight_deadline
EV_2b2db31b,ST020,2025-04-01 06:18:32,2025-04-01 07:53:34,46.85,37.74,94.25,22,26.48,1.2,0.38,tight_deadline
EV_0a762ff7,ST016,2025-04-01 06:21:42,2025-04-01 07:14:33,85.34,35.85,85.08,50,42.02,0.84,0.04,tight_deadline
EV_2ebf7a8f,ST008,2025-04-01 06:26:22,2025-04-01 07:50:16,31.52,55.6,98.85,11,13.64,1.24,0.16,tight_deadline
EV_9492003f,ST013,2025-04-01 06:26:57,2025-04-01 09:12:20,68.78,59.49,82.5,7,15.82,2.26,0.5,tight_deadline
EV_071d3e3c,ST006,2025-04-01 06:27:54,2025-04-01 08:33:02,33.39,47.83,87.84,7,13.36,1.91,0.18,tight_deadline
EV_48c117ae,ST005,2025-04-01 06:39:10,2025-04-01 08:01:33,31.22,49.77,86.05,11,11.33,1.03,0.34,tight_deadline
EV_b3a8a1b5,ST001,2025-04-01 06:45:17,2025-04-01 09:44:07,43.49,43.63,91.02,7,20.61,2.94,0.04,tight_deadline
EV_44e63d72,ST018,2025-04-01 06:45:33,2025-04-01 09:18:55,36.87,31.16,92.68,11,22.68,2.06,0.49,tight_deadline
EV_0964b14b,ST017,2025-04-01 06:47:02,2025-04-01 08:36:54,94.16,49.35,91.01,22,39.23,1.78,0.05,tight_deadline
EV_079f4039,ST017,2025-04-01 06:49:13,2025-04-01 10:33:57,43.66,11.87,99.08,11,38.08,3.46,0.28,tight_deadline
EV_6abd6eba,ST013,2025-04-01 06:50:40,2025-04-01 08:44:48,59.17,51.26,82.4,11,18.42,1.67,0.23,tight_deadline
EV_79bf8767,ST007,2025-04-01 06:50:58,2025-04-01 09:47:15,40.14,20.82,87.96,11,26.95,2.45,0.49,tight_deadline
EV_23af5a93,ST011,2025-04-01 06:52:23,2025-04-01 08:29:52,49.72,15.93,86.36,22,35.02,1.59,0.03,tight_deadline
EV_3570476a,ST009,2025-04-01 06:55:06,2025-04-01 10:24:18,70.85,57.18,87.92,7,21.78,3.11,0.38,tight_deadline
EV_04ac9e55,ST010,2025-04-01 06:56:19,2025-04-01 10:14:30,64.66,55.73,87.07,7,20.26,2.89,0.41,tight_deadline
EV_3fd93b99,ST017,2025-04-01 06:57:08,2025-04-01 11:15:20,93.0,50.03,96.77,11,43.47,3.95,0.35,tight_deadline
EV_d6fd0fa5,ST019,2025-04-01 07:00:11,2025-04-01 08:06:39,67.1,32.14,90.16,50,38.93,0.78,0.33,tight_deadline
EV_d539b16b,ST017,2025-04-01 07:06:47,2025-04-01 08:25:52,51.34,13.25,93.7,50,41.3,0.83,0.49,tight_deadline
EV_70bd1e60,ST014,2025-04-01 07:08:57,2025-04-01 09:27:31,84.87,46.8,96.56,22,42.23,1.92,0.39,tight_deadline
EV_f370d14c,ST006,2025-04-01 07:11:05,2025-04-01 10:24:50,63.47,41.34,89.15,11,30.34,2.76,0.47,tight_deadline
EV_5f8b8102,ST004,2025-04-01 07:12:53,2025-04-01 08:16:53,36.73,35.52,84.22,22,17.89,0.81,0.25,tight_deadline
EV_d48e5396,ST005,2025-04-01 07:17:41,2025-04-01 10:06:23,55.18,35.97,88.41,11,28.93,2.63,0.18,tight_deadline
EV_51275e6e,ST008,2025-04-01 07:17:47,2025-04-01 14:23:25,83.88,40.76,96.2,7,46.51,6.64,0.45,tight_deadline
EV_c5169e56,ST003,2025-04-01 07:19:04,2025-04-01 12:09:56,47.27,21.25,85.84,7,30.53,4.36,0.49,tight_deadline
EV_25cf0fdd,ST013,2025-04-01 07:22:18,2025-04-01 09:39:14,49.61,43.79,88.15,11,22.01,2.0,0.28,tight_deadline
EV_5bbdea47,ST011,2025-04-01 07:22:37,2025-04-01 08:36:19,75.33,23.08,84.1,50,45.97,0.92,0.31,tight_deadline
EV_d84c43a7,ST002,2025-04-01 07:24:08,2025-04-01 11:07:47,46.83,41.57,92.86,7,24.02,3.43,0.3,tight_deadline
EV_d84be3d9,ST014,2025-04-01 07:25:00,2025-04-01 12:41:52,68.45,14.24,91.88,11,53.14,4.83,0.45,tight_deadline
EV_63273eed,ST016,2025-04-01 07:26:30,2025-04-01 08:18:04,61.31,26.69,83.22,50,34.66,0.69,0.17,tight_deadline
EV_fdfcb42d,ST013,2025-04-01 07:28:50,2025-04-01 09:08:47,98.43,54.94,85.68,22,30.26,1.38,0.29,tight_deadline
EV_ec2dca42,ST014,2025-04-01 07:29:35,2025-04-01 09:25:33,62.25,32.37,99.54,22,41.82,1.9,0.03,tight_deadline
EV_3d886e17,ST018,2025-04-01 07:29:48,2025-04-01 09:59:22,93.21,36.59,85.79,22,45.86,2.08,0.41,tight_deadline
EV_75906f1e,ST006,2025-04-01 07:31:01,2025-04-01 14:27:29,75.46,27.33,89.55,7,46.96,6.71,0.23,tight_deadline
EV_ef665afb,ST019,2025-04-01 07:35:05,2025-04-01 17:59:54,89.53,14.7,93.55,7,70.59,10.08,0.33,tight_deadline
EV_39757131,ST016,2025-04-01 07:37:02,2025-04-01 11:05:20,47.3,38.23,88.16,7,23.62,3.37,0.1,tight_deadline
EV_75a6dfb9,ST001,2025-04-01 07:44:31,2025-04-01 09:46:10,69.64,42.02,92.07,22,34.85,1.58,0.44,tight_deadline
EV_7629c93b,ST003,2025-04-01 07:48:32,2025-04-01 09:05:25,37.43,30.61,82.04,22,19.25,0.88,0.41,tight_deadline
EV_9a2eeb5f,ST012,2025-04-01 07:50:46,2025-04-01 11:46:29,99.93,15.19,93.31,22,78.06,3.55,0.38,tight_deadline
EV_d81f1f88,ST005,2025-04-01 07:51:25,2025-04-01 14:04:43,97.99,16.78,86.01,11,67.83,6.17,0.05,tight_deadline
EV_a0122b85,ST006,2025-04-01 07:54:52,2025-04-01 12:30:52,59.75,37.23,88.01,7,30.34,4.33,0.27,tight_deadline
EV_be233dd3,ST002,2025-04-01 07:55:03,2025-04-01 11:57:28,63.77,27.34,93.9,11,42.45,3.86,0.18,tight_deadline
EV_5dde4bc2,ST019,2025-04-01 07:58:06,2025-04-01 12:48:27,64.76,20.78,96.09,11,48.78,4.43,0.4,tight_deadline
EV_fed2d3cf,ST004,2025-04-01 08:09:42,2025-04-01 09:04:36,64.08,22.98,84.9,50,39.68,0.79,0.12,tight_deadline
EV_53ef2c63,ST014,2025-04-01 08:12:08,2025-04-01 10:39:54,80.53,49.41,81.69,11,25.99,2.36,0.1,tight_deadline
EV_f76db4a5,ST009,2025-04-01 08:17:34,2025-04-01 14:44:24,60.3,10.33,82.23,7,43.36,6.19,0.25,tight_deadline
EV_b91bf985,ST003,2025-04-01 08:20:23,2025-04-01 09:11:01,31.78,44.63,87.59,22,13.66,0.62,0.22,tight_deadline
EV_63229360,ST009,2025-04-01 08:22:01,2025-04-01 10:08:27,35.65,55.48,85.47,7,10.69,1.53,0.25,tight_deadline
EV_fe196387,ST006,2025-04-01 08:22:08,2025-04-01 09:15:34,51.03,14.48,97.88,50,42.56,0.85,0.04,tight_deadline
EV_024f610a,ST001,2025-04-01 08:28:31,2025-04-01 11:10:18,32.09,39.54,91.32,7,16.62,2.37,0.32,tight_deadline
EV_c060ca88,ST019,2025-04-01 08:30:36,2025-04-01 08:48:23,31.86,40.21,82.84,50,13.58,0.27,0.02,tight_deadline
EV_67348325,ST011,2025-04-01 08:31:20,2025-04-01 10:10:09,31.79,40.91,84.85,11,13.97,1.27,0.38,tight_deadline
EV_91f52a12,ST001,2025-04-01 08:36:16,2025-04-01 11:42:40,68.26,43.54,91.02,11,32.41,2.95,0.16,tight_deadline
EV_0d4bade8,ST003,2025-04-01 08:36:49,2025-04-01 11:00:14,63.73,59.64,81.53,7,13.95,1.99,0.4,tight_deadline
EV_af6fdf71,ST017,2025-04-01 08:42:50,2025-04-01 11:20:40,38.62,50.75,89.43,7,14.94,2.13,0.5,tight_deadline
EV_a07e5f7c,ST012,2025-04-01 08:43:03,2025-04-01 15:03:46,68.33,31.97,94.73,7,42.88,6.13,0.22,tight_deadline
EV_f8cc3e82,ST018,2025-04-01 08:45:25,2025-04-01 10:35:44,39.59,58.7,85.2,7,10.49,1.5,0.34,tight_deadline
EV_4d7340f3,ST013,2025-04-01 08:50:33,2025-04-01 11:14:31,53.38,47.08,89.39,11,22.58,2.05,0.35,tight_deadline
EV_02837064,ST016,2025-04-01 08:53:32,2025-04-01 18:38:12,93.54,11.05,80.36,7,64.83,9.26,0.48,tight_deadline
EV_20c394ba,ST020,2025-04-01 08:57:33,2025-04-01 13:17:16,78.73,28.21,86.36,11,45.79,4.16,0.17,tight_deadline
EV_2210ec78,ST013,2025-04-01 09:04:04,2025-04-01 09:49:03,43.06,57.7,91.0,50,14.34,0.29,0.46,tight_deadline
EV_b01ea652,ST006,2025-04-01 09:05:11,2025-04-01 11:13:55,75.04,42.28,94.05,22,38.85,1.77,0.38,tight_deadline
EV_5e758a99,ST019,2025-04-01 09:08:13,2025-04-01 11:24:47,43.44,31.69,81.97,11,21.85,1.99,0.29,tight_deadline
EV_4ce92285,ST002,2025-04-01 09:08:41,2025-04-01 10:51:22,55.4,55.35,86.96,11,17.51,1.59,0.12,tight_deadline
EV_1f0f0e63,ST001,2025-04-01 09:08:43,2025-04-01 09:53:48,38.68,26.47,84.49,50,22.44,0.45,0.3,tight_deadline
EV_9c73341f,ST016,2025-04-01 09:11:02,2025-04-01 12:15:58,91.25,30.76,93.74,22,57.48,2.61,0.47,tight_deadline
EV_56e58352,ST003,2025-04-01 09:15:04,2025-04-01 11:52:34,87.2,37.15,92.33,22,48.11,2.19,0.44,tight_deadline
EV_d43f76e9,ST018,2025-04-01 09:18:41,2025-04-01 10:24:57,82.27,41.34,87.92,50,38.32,0.77,0.34,tight_deadline
EV_4b2be735,ST009,2025-04-01 09:19:40,2025-04-01 11:56:06,57.75,54.05,81.38,7,15.78,2.25,0.35,tight_deadline
EV_ea167562,ST011,2025-04-01 09:21:56,2025-04-01 10:38:21,94.95,38.01,91.98,50,51.24,1.02,0.25,tight_deadline
EV_458d2f43,ST009,2025-04-01 09:32:08,2025-04-01 10:59:22,32.29,16.53,98.1,22,26.34,1.2,0.26,tight_deadline
EV_27bf9364,ST004,2025-04-01 09:34:37,2025-04-01 10:25:38,53.9,31.44,80.47,50,26.43,0.53,0.32,tight_deadline
EV_7b86442f,ST009,2025-04-01 09:38:10,2025-04-01 17:57:07,79.46,14.57,83.86,7,55.05,7.86,0.45,tight_deadline
EV_eb5c02d7,ST011,2025-04-01 09:38:15,2025-04-01 16:17:42,62.66,13.41,83.82,7,44.12,6.3,0.36,tight_deadline
EV_fab8db0f,ST001,2025-04-01 09:38:33,2025-04-01 11:53:29,80.89,56.33,83.76,11,22.19,2.02,0.23,tight_deadline
EV_6911b652,ST005,2025-04-01 09:39:24,2025-04-01 10:41:13,53.83,39.49,98.2,50,31.6,0.63,0.4,tight_deadline
EV_59c20971,ST017,2025-04-01 09:41:07,2025-04-01 15:03:00,93.6,36.19,98.34,11,58.17,5.29,0.08,tight_deadline
EV_dec13762,ST003,2025-04-01 09:42:23,2025-04-01 15:41:53,98.84,21.91,86.87,11,64.22,5.84,0.15,tight_deadline
EV_fd90102a,ST008,2025-04-01 09:43:47,2025-04-01 15:09:32,68.44,33.39,84.95,7,35.29,5.04,0.39,tight_deadline
EV_4e3f2bc7,ST005,2025-04-01 09:45:46,2025-04-01 11:49:48,56.42,24.76,88.43,22,35.92,1.63,0.43,tight_deadline
EV_061a8030,ST014,2025-04-01 09:46:23,2025-04-01 11:39:39,47.01,28.67,97.33,22,32.28,1.47,0.42,tight_deadline
EV_36c671a0,ST014,2025-04-01 09:46:54,2025-04-01 14:14:50,75.88,17.84,82.11,11,48.77,4.43,0.03,tight_deadline
EV_f1d3c9f0,ST006,2025-04-01 09:47:46,2025-04-01 13:12:58,92.1,13.13,88.62,22,69.52,3.16,0.26,tight_deadline
EV_7dcbdeb1,ST014,2025-04-01 09:49:35,2025-04-01 17:02:10,86.96,37.78,92.55,7,47.62,6.8,0.41,tight_deadline
EV_1481b819,ST009,2025-04-01 09:49:46,2025-04-01 14:26:05,45.45,16.98,87.1,7,31.87,4.55,0.05,tight_deadline
EV_a6a7585f,ST012,2025-04-01 09:51:49,2025-04-01 12:22:18,94.6,55.77,82.38,11,25.18,2.29,0.22,tight_deadline
EV_ad8ba1ff,ST003,2025-04-01 09:53:04,2025-04-01 12:01:30,56.35,52.55,87.22,11,19.53,1.78,0.36,tight_deadline
EV_9f83e2cf,ST008,2025-04-01 09:55:32,2025-04-01 16:33:06,75.23,29.79,88.75,7,44.36,6.34,0.29,tight_deadline
EV_92eed6dd,ST011,2025-04-01 09:58:56,2025-04-01 15:12:03,80.14,13.13,80.92,11,54.32,4.94,0.28,tight_deadline
EV_e16bb929,ST016,2025-04-01 10:03:36,2025-04-01 16:11:47,82.64,41.38,91.96,7,41.8,5.97,0.17,tight_deadline
EV_464577a9,ST014,2025-04-01 10:06:12,2025-04-01 17:55:04,81.71,16.44,82.75,7,54.17,7.74,0.08,tight_deadline
EV_e7449169,ST016,2025-04-01 10:07:40,2025-04-01 12:37:05,90.47,33.73,82.65,22,44.25,2.01,0.48,tight_deadline
EV_8f46f4f1,ST009,2025-04-01 10:08:48,2025-04-01 12:15:39,36.08,55.51,88.09,7,11.76,1.68,0.43,tight_deadline
EV_6701d8a9,ST002,2025-04-01 10:16:32,2025-04-01 11:33:18,48.43,56.42,98.29,22,20.27,0.92,0.36,tight_deadline
EV_b9ef1126,ST019,2025-04-01 10:23:39,2025-04-01 18:32:57,90.88,28.07,89.0,7,55.38,7.91,0.24,tight_deadline
EV_1deab97e,ST004,2025-04-01 10:27:04,2025-04-01 11:26:03,35.17,39.0,81.31,22,14.88,0.68,0.31,tight_deadline
EV_c597ddc1,ST002,2025-04-01 10:27:08,2025-04-01 11:38:19,58.28,19.3,96.59,50,45.04,0.9,0.29,tight_deadline
EV_b46e97fe,ST004,2025-04-01 10:30:48,2025-04-01 13:35:33,33.32,17.77,81.17,7,21.12,3.02,0.06,tight_deadline
